trade_id,entry_time,exit_time,direction,entry_price,exit_price,pnl,exit_reason,duration_minutes
646,2020-04-09 06:45:00,2020-04-09 07:02:00,Long,1.0846,1.0866,0.002,TP,17.0
647,2020-04-09 08:21:00,2020-04-09 09:39:00,Short,1.08679,1.08779,-0.001,SL,78.0
648,2020-04-09 10:38:00,2020-04-09 11:28:00,Short,1.08747,1.08547,0.002,TP,50.0
649,2020-04-09 12:03:00,2020-04-09 12:31:00,Long,1.08589,1.08789,0.002,TP,28.0
650,2020-04-09 14:06:00,2020-04-09 14:13:00,Short,1.0921,1.0931,-0.001,SL,7.0
651,2020-04-09 14:59:00,2020-04-09 15:04:00,Long,1.09383,1.09283,-0.001,SL,5.0
652,2020-04-09 15:41:00,2020-04-09 17:26:00,Short,1.09307,1.09407,-0.001,SL,105.0
653,2020-04-09 18:03:00,2020-04-10 06:52:00,Short,1.09371,1.09471,-0.001,SL,769.0
654,2020-04-10 07:55:00,2020-04-10 16:02:00,Short,1.09423,1.09523,-0.001,SL,487.0
655,2020-04-10 16:49:00,2020-04-13 01:02:00,Short,1.09478,1.09278,0.002,TP,3373.0
656,2020-04-13 01:20:00,2020-04-13 01:29:00,Long,1.09411,1.09311,-0.001,SL,9.0
657,2020-04-13 01:41:00,2020-04-13 04:20:00,Short,1.09283,1.09383,-0.001,SL,159.0
658,2020-04-13 04:54:00,2020-04-13 06:22:00,Short,1.09353,1.09453,-0.001,SL,88.0
659,2020-04-13 07:40:00,2020-04-13 08:12:00,Short,1.09596,1.09396,0.002,TP,32.0
660,2020-04-13 09:03:00,2020-04-13 10:13:00,Long,1.09333,1.09233,-0.001,SL,70.0
661,2020-04-13 10:55:00,2020-04-13 13:35:00,Long,1.09158,1.09058,-0.001,SL,160.0
662,2020-04-13 14:09:00,2020-04-13 14:55:00,Long,1.09088,1.08988,-0.001,SL,46.0
663,2020-04-13 15:33:00,2020-04-13 23:52:00,Long,1.09057,1.09257,0.002,TP,499.0
664,2020-04-14 00:30:00,2020-04-14 01:46:00,Short,1.09188,1.09288,-0.001,SL,76.0
665,2020-04-14 03:42:00,2020-04-14 08:12:00,Short,1.09428,1.09228,0.002,TP,270.0
666,2020-04-14 08:52:00,2020-04-14 09:29:00,Long,1.09198,1.09398,0.002,TP,37.0
667,2020-04-14 10:19:00,2020-04-14 11:31:00,Short,1.09406,1.09506,-0.001,SL,72.0
668,2020-04-14 13:09:00,2020-04-14 14:16:00,Short,1.0962,1.0972,-0.001,SL,67.0
669,2020-04-14 15:07:00,2020-04-14 16:20:00,Short,1.09619,1.09719,-0.001,SL,73.0
670,2020-04-14 16:49:00,2020-04-14 17:22:00,Short,1.09633,1.09733,-0.001,SL,33.0
671,2020-04-14 17:41:00,2020-04-14 17:55:00,Short,1.09662,1.09762,-0.001,SL,14.0
672,2020-04-14 17:58:00,2020-04-14 18:16:00,Long,1.0982,1.0972,-0.001,SL,18.0
673,2020-04-14 18:49:00,2020-04-14 19:27:00,Short,1.09765,1.09865,-0.001,SL,38.0
674,2020-04-14 19:54:00,2020-04-15 06:06:00,Short,1.09828,1.09628,0.002,TP,612.0
675,2020-04-15 07:04:00,2020-04-15 07:15:00,Long,1.09661,1.09561,-0.001,SL,11.0
676,2020-04-15 07:22:00,2020-04-15 07:51:00,Short,1.09533,1.09333,0.002,TP,29.0
677,2020-04-15 08:31:00,2020-04-15 08:45:00,Long,1.09362,1.09262,-0.001,SL,14.0
678,2020-04-15 08:47:00,2020-04-15 09:18:00,Short,1.09233,1.09333,-0.001,SL,31.0
679,2020-04-15 09:56:00,2020-04-15 10:34:00,Short,1.09302,1.09102,0.002,TP,38.0
680,2020-04-15 11:18:00,2020-04-15 12:16:00,Long,1.09109,1.09009,-0.001,SL,58.0
681,2020-04-15 13:18:00,2020-04-15 14:31:00,Long,1.08715,1.08915,0.002,TP,73.0
682,2020-04-15 16:07:00,2020-04-15 16:33:00,Short,1.09028,1.09128,-0.001,SL,26.0
683,2020-04-15 16:38:00,2020-04-15 18:27:00,Long,1.09178,1.09378,0.002,TP,109.0
684,2020-04-15 18:57:00,2020-04-15 22:46:00,Short,1.09242,1.09042,0.002,TP,229.0
685,2020-04-15 23:34:00,2020-04-16 00:22:00,Long,1.09034,1.08934,-0.001,SL,48.0
686,2020-04-16 01:40:00,2020-04-16 01:46:00,Long,1.08921,1.08821,-0.001,SL,6.0
687,2020-04-16 01:56:00,2020-04-16 06:18:00,Short,1.08796,1.08896,-0.001,SL,262.0
688,2020-04-16 06:22:00,2020-04-16 07:11:00,Long,1.0888,1.0878,-0.001,SL,49.0
689,2020-04-16 08:23:00,2020-04-16 09:27:00,Long,1.08798,1.08698,-0.001,SL,64.0
690,2020-04-16 10:16:00,2020-04-16 12:06:00,Long,1.0867,1.0887,0.002,TP,110.0
691,2020-04-16 12:49:00,2020-04-16 14:45:00,Short,1.08861,1.08661,0.002,TP,116.0
692,2020-04-16 15:53:00,2020-04-16 16:30:00,Long,1.08389,1.08289,-0.001,SL,37.0
693,2020-04-16 17:00:00,2020-04-16 21:45:00,Long,1.08334,1.08534,0.002,TP,285.0
694,2020-04-16 22:24:00,2020-04-16 23:20:00,Short,1.08547,1.08647,-0.001,SL,56.0
695,2020-04-16 23:57:00,2020-04-17 01:07:00,Short,1.08577,1.08677,-0.001,SL,70.0
696,2020-04-17 02:03:00,2020-04-17 06:15:00,Short,1.0871,1.0851,0.002,TP,252.0
697,2020-04-17 06:55:00,2020-04-17 07:10:00,Long,1.08531,1.08431,-0.001,SL,15.0
698,2020-04-17 07:12:00,2020-04-17 08:15:00,Short,1.08395,1.08195,0.002,TP,63.0
699,2020-04-17 08:38:00,2020-04-17 09:09:00,Long,1.08304,1.08204,-0.001,SL,31.0
700,2020-04-17 10:28:00,2020-04-17 11:08:00,Long,1.08233,1.08433,0.002,TP,40.0
701,2020-04-17 11:44:00,2020-04-17 11:56:00,Short,1.08341,1.08441,-0.001,SL,12.0
702,2020-04-17 12:04:00,2020-04-17 12:16:00,Long,1.08464,1.08664,0.002,TP,12.0
703,2020-04-17 13:03:00,2020-04-17 13:22:00,Short,1.08626,1.08726,-0.001,SL,19.0
704,2020-04-17 14:35:00,2020-04-17 14:54:00,Short,1.08766,1.08866,-0.001,SL,19.0
705,2020-04-17 14:56:00,2020-04-17 15:12:00,Long,1.08878,1.08778,-0.001,SL,16.0
706,2020-04-17 15:24:00,2020-04-17 16:34:00,Short,1.08801,1.08601,0.002,TP,70.0
707,2020-04-17 17:07:00,2020-04-20 00:04:00,Long,1.08715,1.08615,-0.001,SL,3297.0
708,2020-04-20 00:43:00,2020-04-20 05:39:00,Long,1.08652,1.08552,-0.001,SL,296.0
709,2020-04-20 06:42:00,2020-04-20 08:46:00,Long,1.08523,1.08723,0.002,TP,124.0
710,2020-04-20 09:44:00,2020-04-20 10:32:00,Short,1.08838,1.08638,0.002,TP,48.0
711,2020-04-20 11:54:00,2020-04-20 12:02:00,Long,1.08626,1.08526,-0.001,SL,8.0
712,2020-04-20 12:12:00,2020-04-20 12:42:00,Short,1.08561,1.08661,-0.001,SL,30.0
713,2020-04-20 13:17:00,2020-04-20 14:06:00,Short,1.08608,1.08708,-0.001,SL,49.0
714,2020-04-20 15:24:00,2020-04-20 20:00:00,Short,1.08763,1.08563,0.002,TP,276.0
715,2020-04-20 20:25:00,2020-04-21 01:46:00,Long,1.08613,1.08513,-0.001,SL,321.0
716,2020-04-21 03:01:00,2020-04-21 08:01:00,Long,1.08303,1.08203,-0.001,SL,300.0
717,2020-04-21 08:38:00,2020-04-21 09:35:00,Long,1.08306,1.08506,0.002,TP,57.0
718,2020-04-21 09:37:00,2020-04-21 09:53:00,Long,1.08474,1.08374,-0.001,SL,16.0
719,2020-04-21 09:59:00,2020-04-21 12:28:00,Short,1.08305,1.08405,-0.001,SL,149.0
720,2020-04-21 12:50:00,2020-04-21 13:46:00,Short,1.08339,1.08439,-0.001,SL,56.0
721,2020-04-21 14:43:00,2020-04-21 15:08:00,Short,1.08573,1.08673,-0.001,SL,25.0
722,2020-04-21 15:14:00,2020-04-21 15:58:00,Long,1.08665,1.08565,-0.001,SL,44.0
723,2020-04-21 17:39:00,2020-04-22 07:19:00,Long,1.08499,1.08699,0.002,TP,820.0
724,2020-04-22 07:27:00,2020-04-22 07:59:00,Long,1.08656,1.08556,-0.001,SL,32.0
725,2020-04-22 08:55:00,2020-04-22 11:14:00,Long,1.08598,1.08798,0.002,TP,139.0
726,2020-04-22 11:57:00,2020-04-22 13:52:00,Short,1.0874,1.0854,0.002,TP,115.0
727,2020-04-22 15:34:00,2020-04-22 16:26:00,Long,1.08281,1.08181,-0.001,SL,52.0
728,2020-04-22 17:59:00,2020-04-23 05:53:00,Long,1.08137,1.08337,0.002,TP,714.0
729,2020-04-23 06:29:00,2020-04-23 07:15:00,Short,1.08249,1.08049,0.002,TP,46.0
730,2020-04-23 08:06:00,2020-04-23 09:09:00,Long,1.07998,1.07898,-0.001,SL,63.0
731,2020-04-23 11:05:00,2020-04-23 11:57:00,Long,1.07778,1.07678,-0.001,SL,52.0
732,2020-04-23 12:22:00,2020-04-23 14:14:00,Long,1.07849,1.08049,0.002,TP,112.0
733,2020-04-23 15:04:00,2020-04-23 15:44:00,Short,1.08322,1.08122,0.002,TP,40.0
734,2020-04-23 16:34:00,2020-04-23 17:06:00,Long,1.08146,1.08046,-0.001,SL,32.0
735,2020-04-23 18:29:00,2020-04-23 20:27:00,Long,1.07776,1.07676,-0.001,SL,118.0
736,2020-04-23 20:54:00,2020-04-24 00:24:00,Long,1.07763,1.07663,-0.001,SL,210.0
737,2020-04-24 01:13:00,2020-04-24 06:10:00,Long,1.07655,1.07555,-0.001,SL,297.0
738,2020-04-24 06:38:00,2020-04-24 06:52:00,Long,1.07637,1.07537,-0.001,SL,14.0
739,2020-04-24 06:56:00,2020-04-24 07:10:00,Short,1.07516,1.07316,0.002,TP,14.0
740,2020-04-24 07:42:00,2020-04-24 08:01:00,Long,1.07434,1.07334,-0.001,SL,19.0
741,2020-04-24 08:10:00,2020-04-24 08:17:00,Short,1.07403,1.07503,-0.001,SL,7.0
742,2020-04-24 08:23:00,2020-04-24 09:32:00,Long,1.07448,1.07648,0.002,TP,69.0
743,2020-04-24 11:47:00,2020-04-24 12:14:00,Short,1.07869,1.07969,-0.001,SL,27.0
744,2020-04-24 13:05:00,2020-04-24 14:18:00,Short,1.07998,1.08098,-0.001,SL,73.0
745,2020-04-24 15:13:00,2020-04-24 19:24:00,Short,1.07968,1.08068,-0.001,SL,251.0
746,2020-04-24 21:21:00,2020-04-27 01:32:00,Short,1.08196,1.08296,-0.001,SL,3131.0
747,2020-04-27 02:17:00,2020-04-27 04:34:00,Short,1.08255,1.08355,-0.001,SL,137.0
748,2020-04-27 06:54:00,2020-04-27 07:41:00,Short,1.08544,1.08344,0.002,TP,47.0
749,2020-04-27 08:10:00,2020-04-27 11:33:00,Long,1.08445,1.08345,-0.001,SL,203.0
750,2020-04-27 11:53:00,2020-04-27 14:12:00,Long,1.08461,1.08361,-0.001,SL,139.0
751,2020-04-27 15:06:00,2020-04-27 15:16:00,Long,1.08415,1.08315,-0.001,SL,10.0
752,2020-04-27 15:22:00,2020-04-28 06:31:00,Short,1.08307,1.08107,0.002,TP,909.0
753,2020-04-28 07:11:00,2020-04-28 07:56:00,Long,1.08194,1.08394,0.002,TP,45.0
754,2020-04-28 09:04:00,2020-04-28 09:20:00,Short,1.08484,1.08584,-0.001,SL,16.0
755,2020-04-28 09:24:00,2020-04-28 11:17:00,Long,1.08661,1.08861,0.002,TP,113.0
756,2020-04-28 11:58:00,2020-04-28 13:15:00,Short,1.08827,1.08627,0.002,TP,77.0
757,2020-04-28 14:34:00,2020-04-28 14:56:00,Long,1.08519,1.08419,-0.001,SL,22.0
758,2020-04-28 15:00:00,2020-04-28 15:27:00,Short,1.08327,1.08427,-0.001,SL,27.0
759,2020-04-28 15:40:00,2020-04-28 16:00:00,Long,1.0845,1.0835,-0.001,SL,20.0
760,2020-04-28 16:06:00,2020-04-29 01:28:00,Short,1.0836,1.0846,-0.001,SL,562.0
761,2020-04-29 02:08:00,2020-04-29 07:04:00,Short,1.08493,1.08593,-0.001,SL,296.0
762,2020-04-29 08:50:00,2020-04-29 11:06:00,Short,1.08641,1.08441,0.002,TP,136.0
763,2020-04-29 11:29:00,2020-04-29 12:25:00,Long,1.08496,1.08396,-0.001,SL,56.0
764,2020-04-29 12:37:00,2020-04-29 13:10:00,Long,1.08463,1.08663,0.002,TP,33.0
765,2020-04-29 14:07:00,2020-04-29 17:25:00,Short,1.08517,1.08617,-0.001,SL,198.0
766,2020-04-29 17:57:00,2020-04-29 18:01:00,Short,1.08604,1.08704,-0.001,SL,4.0
767,2020-04-29 19:06:00,2020-04-30 00:37:00,Short,1.08767,1.08567,0.002,TP,331.0
768,2020-04-30 01:16:00,2020-04-30 06:58:00,Long,1.08609,1.08809,0.002,TP,342.0
769,2020-04-30 07:32:00,2020-04-30 07:46:00,Short,1.0874,1.0884,-0.001,SL,14.0
770,2020-04-30 07:52:00,2020-04-30 09:55:00,Long,1.08758,1.08658,-0.001,SL,123.0
771,2020-04-30 10:24:00,2020-04-30 11:47:00,Long,1.08758,1.08658,-0.001,SL,83.0
772,2020-04-30 12:01:00,2020-04-30 12:48:00,Short,1.08691,1.08791,-0.001,SL,47.0
773,2020-04-30 12:54:00,2020-04-30 13:03:00,Long,1.08756,1.08656,-0.001,SL,9.0
774,2020-04-30 13:12:00,2020-04-30 13:23:00,Short,1.08382,1.08482,-0.001,SL,11.0
775,2020-04-30 13:54:00,2020-04-30 14:18:00,Long,1.08517,1.08717,0.002,TP,24.0
776,2020-04-30 15:56:00,2020-04-30 17:04:00,Short,1.09328,1.09428,-0.001,SL,68.0
777,2020-04-30 18:06:00,2020-04-30 18:43:00,Short,1.09472,1.09572,-0.001,SL,37.0
778,2020-04-30 19:41:00,2020-05-01 00:10:00,Short,1.09571,1.09371,0.002,TP,269.0
779,2020-05-01 00:57:00,2020-05-01 06:18:00,Long,1.09441,1.09641,0.002,TP,321.0
780,2020-05-01 06:48:00,2020-05-01 07:02:00,Short,1.09551,1.09651,-0.001,SL,14.0
781,2020-05-01 07:09:00,2020-05-01 07:19:00,Long,1.09657,1.09557,-0.001,SL,10.0
782,2020-05-01 07:28:00,2020-05-01 07:57:00,Short,1.0954,1.0964,-0.001,SL,29.0
783,2020-05-01 07:59:00,2020-05-01 09:28:00,Long,1.09643,1.09843,0.002,TP,89.0
784,2020-05-01 10:48:00,2020-05-01 14:15:00,Short,1.09795,1.09895,-0.001,SL,207.0
785,2020-05-01 15:15:00,2020-05-01 15:27:00,Short,1.1002,1.1012,-0.001,SL,12.0
786,2020-05-01 15:33:00,2020-05-01 15:46:00,Long,1.10085,1.09985,-0.001,SL,13.0
787,2020-05-01 15:50:00,2020-05-01 18:12:00,Short,1.09974,1.09774,0.002,TP,142.0
788,2020-05-01 19:31:00,2020-05-03 21:00:00,Long,1.09779,1.09679,-0.001,SL,2969.0
789,2020-05-03 22:00:00,2020-05-03 22:29:00,Long,1.09705,1.09605,-0.001,SL,29.0
790,2020-05-03 23:16:00,2020-05-04 00:50:00,Long,1.09596,1.09496,-0.001,SL,94.0
791,2020-05-04 00:52:00,2020-05-04 05:53:00,Short,1.09488,1.09288,0.002,TP,301.0
792,2020-05-04 06:25:00,2020-05-04 08:07:00,Long,1.09347,1.09247,-0.001,SL,102.0
793,2020-05-04 08:33:00,2020-05-04 09:22:00,Long,1.09387,1.09287,-0.001,SL,49.0
794,2020-05-04 09:50:00,2020-05-04 10:52:00,Long,1.09424,1.09324,-0.001,SL,62.0
795,2020-05-04 11:38:00,2020-05-04 13:26:00,Long,1.09344,1.09244,-0.001,SL,108.0
796,2020-05-04 14:06:00,2020-05-04 14:13:00,Long,1.09313,1.09213,-0.001,SL,7.0
797,2020-05-04 14:16:00,2020-05-05 07:02:00,Short,1.09117,1.08917,0.002,TP,1006.0
798,2020-05-05 07:51:00,2020-05-05 08:12:00,Long,1.08931,1.09131,0.002,TP,21.0
799,2020-05-05 08:39:00,2020-05-05 08:50:00,Short,1.08743,1.08543,0.002,TP,11.0
800,2020-05-05 09:50:00,2020-05-05 10:56:00,Long,1.08428,1.08328,-0.001,SL,66.0
801,2020-05-05 12:16:00,2020-05-05 13:06:00,Long,1.08428,1.08628,0.002,TP,50.0
802,2020-05-05 13:10:00,2020-05-05 13:45:00,Long,1.08625,1.08825,0.002,TP,35.0
803,2020-05-05 14:16:00,2020-05-05 14:53:00,Short,1.08669,1.08469,0.002,TP,37.0
804,2020-05-05 15:50:00,2020-05-05 16:32:00,Long,1.08452,1.08352,-0.001,SL,42.0
805,2020-05-05 17:00:00,2020-05-06 06:07:00,Long,1.08405,1.08305,-0.001,SL,787.0
806,2020-05-06 06:54:00,2020-05-06 08:04:00,Long,1.08285,1.08185,-0.001,SL,70.0
807,2020-05-06 09:06:00,2020-05-06 09:29:00,Long,1.08004,1.07904,-0.001,SL,23.0
808,2020-05-06 10:25:00,2020-05-06 11:36:00,Long,1.07897,1.08097,0.002,TP,71.0
809,2020-05-06 12:13:00,2020-05-06 12:45:00,Short,1.08078,1.08178,-0.001,SL,32.0
810,2020-05-06 12:47:00,2020-05-06 13:09:00,Long,1.08183,1.08083,-0.001,SL,22.0
811,2020-05-06 13:17:00,2020-05-06 13:32:00,Short,1.08102,1.08202,-0.001,SL,15.0
812,2020-05-06 14:02:00,2020-05-06 14:36:00,Short,1.08126,1.07926,0.002,TP,34.0
813,2020-05-06 15:09:00,2020-05-06 20:01:00,Long,1.08029,1.07929,-0.001,SL,292.0
814,2020-05-06 20:47:00,2020-05-07 07:15:00,Long,1.07959,1.08159,0.002,TP,628.0
815,2020-05-07 07:55:00,2020-05-07 09:08:00,Short,1.08033,1.07833,0.002,TP,73.0
816,2020-05-07 09:44:00,2020-05-07 10:46:00,Long,1.07909,1.07809,-0.001,SL,62.0
817,2020-05-07 11:06:00,2020-05-07 12:15:00,Long,1.07913,1.07813,-0.001,SL,69.0
818,2020-05-07 12:45:00,2020-05-07 13:16:00,Long,1.07977,1.07877,-0.001,SL,31.0
819,2020-05-07 13:23:00,2020-05-07 14:00:00,Short,1.07952,1.07752,0.002,TP,37.0
820,2020-05-07 14:36:00,2020-05-07 14:49:00,Long,1.07825,1.07725,-0.001,SL,13.0
821,2020-05-07 14:59:00,2020-05-07 15:06:00,Short,1.07745,1.07845,-0.001,SL,7.0
822,2020-05-07 15:14:00,2020-05-07 15:51:00,Long,1.07805,1.08005,0.002,TP,37.0
823,2020-05-07 18:23:00,2020-05-07 21:54:00,Short,1.08269,1.08369,-0.001,SL,211.0
824,2020-05-07 22:07:00,2020-05-08 07:58:00,Long,1.08353,1.08253,-0.001,SL,591.0
825,2020-05-08 08:36:00,2020-05-08 10:13:00,Long,1.08261,1.08461,0.002,TP,97.0
826,2020-05-08 10:41:00,2020-05-08 12:27:00,Short,1.08386,1.08486,-0.001,SL,106.0
827,2020-05-08 12:39:00,2020-05-08 14:05:00,Short,1.08373,1.08173,0.002,TP,86.0
828,2020-05-08 14:27:00,2020-05-08 14:47:00,Long,1.08385,1.08585,0.002,TP,20.0
829,2020-05-08 15:25:00,2020-05-08 19:09:00,Short,1.08551,1.08351,0.002,TP,224.0
830,2020-05-08 19:51:00,2020-05-10 21:00:00,Long,1.08375,1.08275,-0.001,SL,2949.0
831,2020-05-10 21:33:00,2020-05-11 08:20:00,Long,1.08329,1.08229,-0.001,SL,647.0
832,2020-05-11 09:12:00,2020-05-11 13:21:00,Long,1.08119,1.08319,0.002,TP,249.0
833,2020-05-11 14:16:00,2020-05-11 15:12:00,Short,1.08272,1.08072,0.002,TP,56.0
834,2020-05-11 16:10:00,2020-05-11 20:56:00,Long,1.08132,1.08032,-0.001,SL,286.0
835,2020-05-11 22:02:00,2020-05-12 00:15:00,Long,1.08087,1.07987,-0.001,SL,133.0
836,2020-05-12 01:05:00,2020-05-12 05:11:00,Long,1.07916,1.08116,0.002,TP,246.0
837,2020-05-12 05:59:00,2020-05-12 06:58:00,Short,1.08101,1.08201,-0.001,SL,59.0
838,2020-05-12 07:27:00,2020-05-12 08:20:00,Short,1.08147,1.08247,-0.001,SL,53.0
839,2020-05-12 08:45:00,2020-05-12 10:25:00,Short,1.08189,1.08289,-0.001,SL,100.0
840,2020-05-12 13:52:00,2020-05-12 13:55:00,Short,1.08658,1.08758,-0.001,SL,3.0
841,2020-05-12 14:06:00,2020-05-12 14:09:00,Long,1.08741,1.08641,-0.001,SL,3.0
842,2020-05-12 14:18:00,2020-05-12 16:43:00,Short,1.08684,1.08484,0.002,TP,145.0
843,2020-05-12 17:16:00,2020-05-13 07:00:00,Long,1.08526,1.08426,-0.001,SL,824.0
844,2020-05-13 08:16:00,2020-05-13 10:57:00,Long,1.0839,1.0859,0.002,TP,161.0
845,2020-05-13 12:42:00,2020-05-13 13:00:00,Short,1.08736,1.08836,-0.001,SL,18.0
846,2020-05-13 13:02:00,2020-05-13 13:04:00,Long,1.08901,1.08801,-0.001,SL,2.0
847,2020-05-13 13:23:00,2020-05-13 14:55:00,Short,1.08642,1.08442,0.002,TP,92.0
848,2020-05-13 15:47:00,2020-05-13 16:17:00,Long,1.08389,1.08289,-0.001,SL,30.0
849,2020-05-13 17:41:00,2020-05-14 01:57:00,Long,1.08196,1.08096,-0.001,SL,496.0
850,2020-05-14 02:25:00,2020-05-14 06:04:00,Long,1.08128,1.08028,-0.001,SL,219.0
851,2020-05-14 06:11:00,2020-05-14 06:40:00,Short,1.08017,1.08117,-0.001,SL,29.0
852,2020-05-14 07:06:00,2020-05-14 08:30:00,Short,1.08074,1.08174,-0.001,SL,84.0
853,2020-05-14 09:02:00,2020-05-14 10:52:00,Short,1.08084,1.07884,0.002,TP,110.0
854,2020-05-14 11:46:00,2020-05-14 12:36:00,Long,1.0793,1.0783,-0.001,SL,50.0
855,2020-05-14 13:08:00,2020-05-14 14:13:00,Long,1.07917,1.08117,0.002,TP,65.0
856,2020-05-14 15:23:00,2020-05-14 16:28:00,Short,1.08042,1.07842,0.002,TP,65.0
857,2020-05-14 17:22:00,2020-05-15 06:03:00,Long,1.07889,1.08089,0.002,TP,761.0
858,2020-05-15 06:36:00,2020-05-15 07:26:00,Short,1.08047,1.08147,-0.001,SL,50.0
859,2020-05-15 08:44:00,2020-05-15 12:04:00,Short,1.08127,1.07927,0.002,TP,200.0
860,2020-05-15 12:32:00,2020-05-15 12:39:00,Long,1.07995,1.08195,0.002,TP,7.0
861,2020-05-15 13:59:00,2020-05-15 14:55:00,Short,1.08387,1.08187,0.002,TP,56.0
862,2020-05-15 16:08:00,2020-05-15 16:55:00,Long,1.08151,1.08051,-0.001,SL,47.0
863,2020-05-15 17:34:00,2020-05-18 12:13:00,Long,1.08095,1.08295,0.002,TP,3999.0
864,2020-05-18 13:02:00,2020-05-18 13:23:00,Short,1.0837,1.0847,-0.001,SL,21.0
865,2020-05-18 14:15:00,2020-05-18 14:52:00,Short,1.08564,1.08664,-0.001,SL,37.0
866,2020-05-18 16:41:00,2020-05-18 17:12:00,Short,1.09077,1.09177,-0.001,SL,31.0
867,2020-05-18 17:49:00,2020-05-19 06:10:00,Short,1.09151,1.09251,-0.001,SL,741.0
868,2020-05-19 07:35:00,2020-05-19 08:50:00,Short,1.09335,1.09435,-0.001,SL,75.0
869,2020-05-19 09:55:00,2020-05-19 10:38:00,Short,1.09512,1.09612,-0.001,SL,43.0
870,2020-05-19 11:19:00,2020-05-19 12:24:00,Short,1.09623,1.09423,0.002,TP,65.0
871,2020-05-19 12:58:00,2020-05-19 13:04:00,Long,1.0951,1.0941,-0.001,SL,6.0
872,2020-05-19 13:10:00,2020-05-19 14:59:00,Short,1.09394,1.09494,-0.001,SL,109.0
873,2020-05-19 15:20:00,2020-05-19 18:21:00,Short,1.0938,1.0948,-0.001,SL,181.0
874,2020-05-19 19:02:00,2020-05-19 20:01:00,Short,1.09445,1.09245,0.002,TP,59.0
875,2020-05-19 20:46:00,2020-05-20 01:22:00,Long,1.09228,1.09428,0.002,TP,276.0
876,2020-05-20 02:20:00,2020-05-20 06:01:00,Short,1.09386,1.09486,-0.001,SL,221.0
877,2020-05-20 06:22:00,2020-05-20 07:04:00,Short,1.09427,1.09527,-0.001,SL,42.0
878,2020-05-20 07:40:00,2020-05-20 09:25:00,Short,1.09427,1.09527,-0.001,SL,105.0
879,2020-05-20 10:02:00,2020-05-20 11:10:00,Short,1.09496,1.09596,-0.001,SL,68.0
880,2020-05-20 11:39:00,2020-05-20 11:50:00,Short,1.09511,1.09611,-0.001,SL,11.0
881,2020-05-20 11:55:00,2020-05-20 12:35:00,Long,1.09614,1.09514,-0.001,SL,40.0
882,2020-05-20 13:00:00,2020-05-20 14:02:00,Long,1.09649,1.09849,0.002,TP,62.0
883,2020-05-20 14:50:00,2020-05-21 00:55:00,Short,1.09891,1.09691,0.002,TP,605.0
884,2020-05-21 02:52:00,2020-05-21 10:45:00,Long,1.09616,1.09816,0.002,TP,473.0
885,2020-05-21 12:08:00,2020-05-21 12:18:00,Short,1.09948,1.10048,-0.001,SL,10.0
886,2020-05-21 12:56:00,2020-05-21 13:17:00,Short,1.09873,1.09673,0.002,TP,21.0
887,2020-05-21 13:45:00,2020-05-21 14:15:00,Long,1.09872,1.09772,-0.001,SL,30.0
888,2020-05-21 15:34:00,2020-05-21 20:05:00,Long,1.09532,1.09432,-0.001,SL,271.0
889,2020-05-21 20:42:00,2020-05-22 03:28:00,Long,1.0945,1.0935,-0.001,SL,406.0
890,2020-05-22 04:47:00,2020-05-22 05:09:00,Long,1.09303,1.09203,-0.001,SL,22.0
891,2020-05-22 05:49:00,2020-05-22 07:10:00,Long,1.09254,1.09154,-0.001,SL,81.0
892,2020-05-22 08:31:00,2020-05-22 08:51:00,Long,1.09094,1.08994,-0.001,SL,20.0
893,2020-05-22 09:27:00,2020-05-22 09:54:00,Long,1.09047,1.08947,-0.001,SL,27.0
894,2020-05-22 10:34:00,2020-05-22 14:55:00,Long,1.08989,1.08889,-0.001,SL,261.0
895,2020-05-22 15:28:00,2020-05-25 06:09:00,Long,1.08961,1.08861,-0.001,SL,3761.0
896,2020-05-25 07:08:00,2020-05-25 09:46:00,Long,1.08802,1.09002,0.002,TP,158.0
897,2020-05-25 11:06:00,2020-05-25 11:55:00,Short,1.08971,1.09071,-0.001,SL,49.0
898,2020-05-25 12:37:00,2020-05-26 03:35:00,Short,1.09063,1.09163,-0.001,SL,898.0
899,2020-05-26 04:24:00,2020-05-26 06:05:00,Short,1.09181,1.09281,-0.001,SL,101.0
900,2020-05-26 06:42:00,2020-05-26 07:14:00,Short,1.0923,1.0933,-0.001,SL,32.0
901,2020-05-26 07:19:00,2020-05-26 08:44:00,Long,1.09289,1.09489,0.002,TP,85.0
902,2020-05-26 09:43:00,2020-05-26 11:53:00,Short,1.09635,1.09735,-0.001,SL,130.0
903,2020-05-26 12:32:00,2020-05-26 13:02:00,Short,1.09659,1.09759,-0.001,SL,30.0
904,2020-05-26 13:25:00,2020-05-26 13:45:00,Short,1.09676,1.09776,-0.001,SL,20.0
905,2020-05-26 14:28:00,2020-05-26 14:47:00,Short,1.09746,1.09846,-0.001,SL,19.0
906,2020-05-26 14:54:00,2020-05-26 15:52:00,Long,1.09839,1.09739,-0.001,SL,58.0
907,2020-05-26 16:40:00,2020-05-26 19:00:00,Long,1.09748,1.09948,0.002,TP,140.0
908,2020-05-26 19:33:00,2020-05-27 00:11:00,Short,1.09934,1.09734,0.002,TP,278.0
909,2020-05-27 01:15:00,2020-05-27 02:23:00,Long,1.09713,1.09613,-0.001,SL,68.0
